name,address,city,searchedCity,region,country,lat,lng,rating,reviews,businessStatus,types,placeId,matchedQuery,looksWholesale
Pавильон 44,"Центральный Колхозный Рынок, ул. Гагарина, 1, Чебоксары, Чувашская Респ., 428003",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.123023,47.249117,5,2,OPERATIONAL,establishment|point_of_interest,ChIJH_PatJI3WkERFGPjvz6sMXQ,сельскохозяйственный рынок,check
XPark,"Гаражный пр-д, 7, Чебоксары, Чувашская Респ., 428024",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1110128,47.2791645,4.4,2163,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJe-J-O7g3WkERAIBoiwiSXxU,оптовый продовольственный рынок,check
Аламания,"Центральный колхозный рынок, ул. Гагарина, 1, отдел 20, Чебоксары, Чувашская Респ., 428003",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1233616,47.2491432,3,2,OPERATIONAL,establishment|point_of_interest,ChIJEUCdS-03WkERWwOUqhfxh_Q,сельскохозяйственный рынок,check
"АО ""Волга Айс""","пр-т. Мира, 3, Чебоксары, Чувашская Респ., 428024",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1164066,47.2748431,3.9,17,OPERATIONAL,establishment|point_of_interest,ChIJVa2lvr43WkERBUw46e2cRmw,оптовая база продуктов питания,check
Аргус,"Ишлейский пр-д, 11, Чебоксары, Чувашская Респ., 428027",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.0783976,47.2228334,1,1,OPERATIONAL,establishment|point_of_interest,ChIJEyXLaiA4WkER5moowWBP8NE,оптовый продовольственный рынок,check
База Коопторг,"ул. Космонавта Николаева А, 27, Чебоксары, Чувашская Респ., 428022",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1225554,47.272986,3.8,34,OPERATIONAL,establishment|point_of_interest|shopping_mall|store,ChIJz-UIyZc3WkERvp12PN4MtO4,оптовая база продуктов питания,yes
Бакалея,"Гаражный пр-д, 7, Отдел 17, Чебоксары, Чувашская Респ., 428031",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1118744,47.2778216,5,1,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJdxvBJLg3WkERpaor3Yqc5Bw,оптовый продовольственный рынок,check
Вещевые Рынки,"ул. Гагарина, 1, Чебоксары, Чувашская Респ., 428003",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.122525,47.2489958,4.7,7,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJDbV4Oe03WkERJsIby3jsXV8,оптовый продовольственный рынок,check
Волжанка-сервис,"ул. Чапаева, 28, Чебоксары, Чувашская Респ., 428003",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1184695,47.26717420000001,4.2,5,OPERATIONAL,establishment|food|point_of_interest|store,ChIJ7eh6uZU3WkERlm6yz5NAqeQ,оптовый продовольственный рынок,check
Здоровая еда,"Эгерский б-р, 6, этаж, офис 414, Чебоксары, Чувашская Респ., 428024",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1115558,47.2758634,,,OPERATIONAL,establishment|food|point_of_interest,ChIJ07NuZLg3WkERHVGkX7qRM8k,оптовая база продуктов питания,check
Интерпродсервис-Ч,"Керамзитовый пр-д, 3, Чебоксары, Чувашская Респ., 428000",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.07350539999999,47.2534852,,,OPERATIONAL,establishment|point_of_interest,ChIJx5fTw89JWkERBZ3Rje5zjcs,оптовый продовольственный рынок,check
Мини Рынок,"ул. Гражданская, 84, Чебоксары, Чувашская Респ., 428038",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1141798,47.1854109,4.3,6,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJXxHSGv1HWkERG_H_vsfyDVA,сельскохозяйственный рынок,yes
Моргаушское яйцо,"Гаражный пр-д, 7, Чебоксары, Чувашская Респ., 428024",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1108603,47.2788963,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJq9iUPLg3WkERj9mk9IV50JY,оптовая база продуктов питания,check
ООО Русторгсервис,"пр-т. Мира, 3б, оф.12, Чебоксары, Чувашская Респ., 428000",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.114887,47.2738101,,,OPERATIONAL,establishment|food|point_of_interest,ChIJwcubBbk5WkERaeYF_7NuAMM,оптовая база продуктов питания,check
Оптовая продуктовая база,"Гаражный пр-д, 7, Чебоксары, Чувашская Респ., 428000",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1120567,47.2785186,4.8,8,OPERATIONAL,establishment|food|point_of_interest,ChIJe-J-O7g3WkER913h8lmsfMk,оптовый продовольственный рынок,yes
Оптовый склад,"пр-т. Ивана Яковлева, 19д, Чебоксары, Чувашская Респ., 428020",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1007507,47.26103029999999,4.5,8,OPERATIONAL,establishment|point_of_interest,ChIJ-Y_fB883WkER_PDJW877jKY,оптовый продовольственный рынок,yes
Павильон 10,"Центральный колхозный рынок, ул. Гагарина, 1, Чебоксары, Чувашская Респ., 428003",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.123023,47.249117,4,2,OPERATIONAL,establishment|point_of_interest,ChIJp1hANe03WkERbuFY6DJ7Jeg,сельскохозяйственный рынок,check
Павильон 38,"Центральный Колхозный Рынок, ул. Гагарина, 1, Чебоксары, Чувашская Респ., 428003",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1225931,47.24902059999999,5,1,OPERATIONAL,establishment|point_of_interest,ChIJHZGjtJI3WkER11ziXguDisQ,сельскохозяйственный рынок,check
Павильон 41,"Центральный колхозный рынок, ул. Гагарина, 1, Чебоксары, Чувашская Респ., 428003",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1234832,47.2495353,4.5,146,OPERATIONAL,clothing_store|establishment|point_of_interest|store,ChIJI_-VtJI3WkERx1g1kBzQj1M,сельскохозяйственный рынок,check
Питер,"Университетская ул., 32/70, Чебоксары, Чувашская Респ., 428034",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1368509,47.1624073,4.4,2303,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJ09I95YlHWkERBJ5uch76_GQ,оптовый продовольственный рынок,check
Продсклад Победа,"ул. Карла Маркса, 47, Чебоксары, Чувашская Респ., 428003",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.13478259999999,47.24895799999999,4.2,799,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJTRQLZL03WkERcW6Lfjpe9ww,оптовый продовольственный рынок,check
Продсклад Победа,"Гаражный пр-д, 7 к1, Чебоксары, Чувашская Респ., 428024",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1110115,47.2783625,4.2,625,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJ9c1AO7g3WkERqK8GPgmuajg,сельскохозяйственный рынок,check
Продуктовый,"ул. Кадыкова, 11к1, Чебоксары, Чувашская Респ., 428037",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1054432,47.3028793,5,1,OPERATIONAL,establishment|food|point_of_interest|store,ChIJDTIizSE3WkER5ktWvIK7E2Q,оптовый продовольственный рынок,check
Продукты сельского двора,"д.Сирмапоси, Чебоксары, Чувашская Респ., 429507",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.007488,47.31794900000001,4,1,OPERATIONAL,establishment|point_of_interest,ChIJF7hNpUw2WkERiUn-Noqpupk,оптовая база продуктов питания,check
Рыба Плюс,"Гаражный пр-д, 7, корп. 3, Чебоксары, Чувашская Респ., 428000",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.11088789999999,47.27978599999999,3.7,3,OPERATIONAL,establishment|food|point_of_interest,ChIJi36OI7g3WkERFU0MMJfocFg,оптовая база продуктов питания,check
РыбаПлюс Чебоксары,"Автозаправочный пр., 7, Чебоксары, Чувашская Респ., 428000",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.120808,47.31579199999999,4,29,OPERATIONAL,establishment|food|point_of_interest|store,ChIJX4qtI7g3WkER7UHEVd2nCXE,сельскохозяйственный рынок,check
Рынок сельхозпродукции,"ул. Эльгера, 11А, Чебоксары, Чувашская Респ., 428000",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1437778,47.1775513,5,4,OPERATIONAL,establishment|point_of_interest,ChIJjVa4I9M5WkER8v65eoWrQe4,сельскохозяйственный рынок,yes
Северная Ярмарка,"ТК ""Северный"", Московский просп., 40Б, Чебоксары, Чувашская Респ., 428015",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.142013,47.197764,4,331,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJjSoqnBQ4WkERb1-CrLRDWBs,оптовый продовольственный рынок,yes
Северный Рынок,"ул. Тимофея Кривова, 6 в, Чебоксары, Чувашская Респ., 428034",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1466395,47.1958654,5,2,OPERATIONAL,establishment|point_of_interest,ChIJVyvk_2o4WkER4Uh_EkRPzw8,сельскохозяйственный рынок,yes
"ТД ""Новоюжный""","ул. Ленинского комсомола, 24А, Чебоксары, Чувашская Респ., 428027",Чебоксары,Чебоксары,Чувашская Республика,Russia,56.1038812,47.2749275,4.6,38,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJu9I4WYU3WkERCRgURs9i0dM,оптовый продовольственный рынок,check
